Date,Open,High,Low
2023-12-01 00:00:00+09:00,2369.99299504952,2401.28316061729,2364.3038740372
2023-12-04 00:00:00+09:00,2342.02151692708,2372.83758951822,2339.1769563802
2023-12-05 00:00:00+09:00,2394.17181967177,2405.07596855344,2373.3117087677
2023-12-06 00:00:00+09:00,2394.64588704427,2427.35833333333,2388.00857910156
2023-12-07 00:00:00+09:00,2407.44637095432,2412.66139854008,2326.37639666657
2023-12-08 00:00:00+09:00,2274.70023410603,2292.24169068417,2232.03182621325
2023-12-11 00:00:00+09:00,2269.01109410555,2295.0862320445,2260.00331918119
2023-12-12 00:00:00+09:00,2337.28047236324,2358.61467545783,2322.10948349597
2023-12-13 00:00:00+09:00,2370.46720543686,2379.9490742586,2317.84283347616
2023-12-14 00:00:00+09:00,2276.12261317845,2296.98272460937,2242.93607226562
2023-12-15 00:00:00+09:00,2263.79597334663,2280.38924226121,2224.44622134919
2023-12-18 00:00:00+09:00,2218.75708007812,2231.08350830078,2200.26743774414
2023-12-19 00:00:00+09:00,2219.23135041739,2269.95934753225,2218.28316355543
2023-12-20 00:00:00+09:00,2258.10704421757,2278.01896860496,2255.2624835908
2023-12-21 00:00:00+09:00,2224.44639490712,2241.51375855091,2211.64587217428
2023-12-22 00:00:00+09:00,2237.72092948464,2257.15875959245,2231.55771506021
2023-12-25 00:00:00+09:00,2268.53724301148,2285.13051438147,2260.95174752805
2023-12-26 00:00:00+09:00,2272.80379399722,2287.97478302682,2258.10689837479
2023-12-27 00:00:00+09:00,2274.70027830302,2284.65624033811,2252.41788708163
2023-12-28 00:00:00+09:00,2269.25634155403,2301.13480755814,2259.44758278354
2023-12-29 00:00:00+09:00,2296.23054488877,2317.31937731726,2289.85485136387
2024-01-04 00:00:00+09:00,2304.07746867256,2333.99418335733,2281.51732317258
2024-01-05 00:00:00+09:00,2325.16634477194,2330.56116227721,2298.19225724558
2024-01-09 00:00:00+09:00,2334.97505852587,2337.91768619887,2301.13484028637
2024-01-10 00:00:00+09:00,2347.23595763843,2372.73873026635,2338.89851274085
2024-01-11 00:00:00+09:00,2392.84687350868,2438.45760505947,2386.47117985105
2024-01-12 00:00:00+09:00,2426.19657376165,2450.71847161653,2396.2798583787
2024-01-15 00:00:00+09:00,2424.72521714501,2439.92879354701,2415.40689612443
2024-01-16 00:00:00+09:00,2408.5407358262,2414.91642907925,2374.70051779077
2024-01-17 00:00:00+09:00,2389.41377441905,2431.1010016,2389.41377441905
2024-01-18 00:00:00+09:00,2427.66794470801,2515.94677906103,2425.21575486487
2024-01-19 00:00:00+09:00,2525.26492985905,2526.73624366554,2022.56604597761
2024-01-22 00:00:00+09:00,2324.67578436007,2348.21680496118,2258.46666391943
2024-01-23 00:00:00+09:00,2309.96281792908,2343.3125995892,2265.33296306038
2024-01-24 00:00:00+09:00,2265.82343343012,2315.35766866312,2249.14854236159
2024-01-25 00:00:00+09:00,2293.77834777448,2342.33170600191,2288.38353019365
2024-01-26 00:00:00+09:00,2324.67589157549,2400.20333615411,2320.75238796102
2024-01-29 00:00:00+09:00,2393.33732671158,2397.26083052586,2350.17878475449
2024-01-30 00:00:00+09:00,2366.85346790501,2414.91638540495,2338.89850568566
2024-01-31 00:00:00+09:00,2379.11461199461,2422.76359168282,2372.24848035826
2024-02-01 00:00:00+09:00,2392.35635628228,2470.33599151166,2390.39460445261
2024-02-02 00:00:00+09:00,2391.37536009876,2429.62951885341,2384.01879110748
2024-02-05 00:00:00+09:00,2468.37422315822,2529.67896742502,2454.15152248833
2024-02-06 00:00:00+09:00,2451.20897740784,2489.46313912009,2440.90978002378
2024-02-07 00:00:00+09:00,2489.46312960772,2509.57108632835,2478.67349429421
2024-02-08 00:00:00+09:00,2520.85107650667,2526.7363319382,2482.10647824908
2024-02-09 00:00:00+09:00,2535.5642543893,2555.1817727985,2512.02323229825
2024-02-13 00:00:00+09:00,2527.7171935802,2572.34704701749,2508.09967558578
2024-02-14 00:00:00+09:00,2567.44262347533,2623.84298674175,2520.85101903786
2024-02-15 00:00:00+09:00,2631.19964577495,2707.21752929687,2530.65986434273
2024-02-16 00:00:00+09:00,2756.2613046228,2871.51422394422,2743.0194798497
2024-02-19 00:00:00+09:00,2791.57290929937,2848.95415146171,2776.85977028339
2024-02-20 00:00:00+09:00,2815.11376480213,2852.38704809916,2815.11376480213
2024-02-21 00:00:00+09:00,2815.1138468509,2879.36121861701,2811.1903432316
2024-02-22 00:00:00+09:00,2824.92255901287,2866.60978427608,2816.09467601596
2024-02-26 00:00:00+09:00,2824.92253381939,2871.51413810981,2783.72574686786
2024-02-27 00:00:00+09:00,2779.80238788702,2791.08246109121,2701.33231342302
2024-02-28 00:00:00+09:00,2696.4278722747,2715.06451453488,2618.93867550872
2024-02-29 00:00:00+09:00,2636.59455719557,2676.81047120041,2600.30214699607
2024-03-01 00:00:00+09:00,2648.36487329306,2673.867646147,2613.05334164916
2024-03-04 00:00:00+09:00,2626.29530018174,2654.25026416126,2577.74194169098
2024-03-05 00:00:00+09:00,2569.40448086503,2653.75981026163,2558.12440774804
2024-03-06 00:00:00+09:00,2618.93870460594,2685.63826712024,2601.28293805803
2024-03-07 00:00:00+09:00,2726.83490347111,2734.68191038757,2614.03417904695
2024-03-08 00:00:00+09:00,2582.15580978715,2582.15580978715,2530.16938702601
2024-03-11 00:00:00+09:00,2523.30317811708,2548.80595076277,2494.36733992293
2024-03-12 00:00:00+09:00,2530.65978968441,2536.54504500926,2487.50125063553
2024-03-13 00:00:00+09:00,2550.27743686498,2562.53838608068,2493.38663250415
2024-03-14 00:00:00+09:00,2520.85102869861,2546.35380175159,2505.15701451215
2024-03-15 00:00:00+09:00,2566.95213943946,2619.91943616461,2556.65294285401
2024-03-18 00:00:00+09:00,2623.84312811795,2663.56860351562,2602.26385753156
2024-03-19 00:00:00+09:00,2679.26259273605,2767.05098814146,2667.9825195834
2024-03-21 00:00:00+09:00,2778.33113396119,2790.10164538486,2755.28054908984
2024-03-22 00:00:00+09:00,2795.98689569321,2826.88448812062,2761.16579946549
2024-03-25 00:00:00+09:00,2794.0250752785,2794.0250752785,2756.7517900896
2024-03-26 00:00:00+09:00,2791.08239862105,2817.56604815989,2761.16568340125
2024-03-27 00:00:00+09:00,2792.55366458437,2829.82694848118,2777.84052620405
2024-03-28 00:00:00+09:00,2805.30509774543,2843.55925816923,2792.5537109375
2024-03-29 00:00:00+09:00,2805.30518266815,2814.62350407911,2765.57970717931
2024-04-01 00:00:00+09:00,2773.91704927884,2778.82142878605,2672.88683143028
2024-04-02 00:00:00+09:00,2722.91151158192,2734.68202243891,2661.60676753514
2024-04-03 00:00:00+09:00,2648.36493316082,2722.91150164979,2630.21872898916
2024-04-04 00:00:00+09:00,2744.00039978189,2776.36930530211,2722.42112943508
2024-04-05 00:00:00+09:00,2722.91161239308,2752.337890625,2699.86102777808
2024-04-08 00:00:00+09:00,2752.33784677933,2770.48405139994,2738.11514586048
2024-04-09 00:00:00+09:00,2775.87870269166,2798.43884762519,2752.82811982478
2024-04-10 00:00:00+09:00,2795.49624928164,2828.35559115916,2782.25442494293
2024-04-11 00:00:00+09:00,2797.94852535305,2819.03735735834,2783.2353867447
2024-04-12 00:00:00+09:00,2844.54002457539,2917.12483899559,2815.11374845909
2024-04-15 00:00:00+09:00,2852.38707545945,2897.50736619917,2806.77634677689
2024-04-16 00:00:00+09:00,2898.48821153157,2932.81886716731,2833.75040376133
2024-04-17 00:00:00+09:00,2896.52646739574,2898.97865709045,2775.38829647688
2024-04-18 00:00:00+09:00,2805.3050053721,2872.98544081639,2793.53449486005
2024-04-19 00:00:00+09:00,2824.92265365448,2851.40630353249,2769.01272613424
2024-04-22 00:00:00+09:00,2832.76973307629,2852.87768997659,2795.98688508793
2024-04-23 00:00:00+09:00,2838.65487472566,2848.4636337952,2791.57283119185
2024-04-24 00:00:00+09:00,2796.47720390787,2834.24092623353,2788.13975871909
2024-04-25 00:00:00+09:00,2826.88429260253,2855.82013112848,2755.77079114046
2024-04-26 00:00:00+09:00,2746.45253648008,2821.48954328033,2720.94976292705
2024-04-30 00:00:00+09:00,2876.90908386271,2939.68514297188,2842.08798857559
2024-05-01 00:00:00+09:00,2900.45000533649,2910.25876423178,2843.06876579906
2024-05-02 00:00:00+09:00,2838.65498610438,2860.72469487679,2822.96097097733
2024-05-07 00:00:00+09:00,2883.28464026785,2901.92128192973,2810.69982537422
2024-05-08 00:00:00+09:00,2832.76957543065,2841.1070205107,2805.30505046111
2024-05-09 00:00:00+09:00,2844.54019708015,2901.92143898677,2839.145379465
2024-05-10 00:00:00+09:00,2840.61661132144,2893.5839100132,2835.71223181294
2024-05-13 00:00:00+09:00,2844.54016636651,2853.36804964144,2813.64257490425
2024-05-14 00:00:00+09:00,2874.45689018716,2881.81345960412,2792.55375067833
2024-05-15 00:00:00+09:00,2856.80108689992,2936.74247353763,2761.65612366239
2024-05-16 00:00:00+09:00,2766.07016085549,2774.4076063758,2693.48534103163
2024-05-17 00:00:00+09:00,2735.17250104631,2735.17250104631,2668.472938532
2024-05-20 00:00:00+09:00,2678.2817241059,2729.77771037785,2666.02077499354
2024-05-21 00:00:00+09:00,2748.41422829503,2786.17794984726,2733.21065208569
2024-05-22 00:00:00+09:00,2737.62473143191,2756.26137417545,2673.86779573034
2024-05-23 00:00:00+09:00,2697.4086541758,2698.87996798717,2658.17361920597
2024-05-24 00:00:00+09:00,2665.03991571384,2706.23670498877,2659.6450980707
2024-05-27 00:00:00+09:00,2666.51114858,2673.86771786981,2643.46056480526
2024-05-28 00:00:00+09:00,2676.81045957407,2701.82279622455,2672.39651781223
2024-05-29 00:00:00+09:00,2658.17375688306,2681.71477908424,2621.88134765625
2024-05-30 00:00:00+09:00,2628.74753643942,2702.31323242187,2605.20651372504
2024-05-31 00:00:00+09:00,2718.98806938559,2759.20398238877,2708.19843418961
2024-06-03 00:00:00+09:00,2753.31872106801,2801.38164138591,2753.31872106801
2024-06-04 00:00:00+09:00,2753.31856555566,2762.63688631547,2729.28710675405
2024-06-05 00:00:00+09:00,2721.9306287736,2733.70113960073,2700.841796875
2024-06-06 00:00:00+09:00,2710.16024536088,2724.87338458651,2674.35827324518
2024-06-07 00:00:00+09:00,2686.61905948257,2701.8226357593,2676.81030059435
2024-06-10 00:00:00+09:00,2700.84183189048,2739.0959925746,2699.37051801801
2024-06-11 00:00:00+09:00,2737.6246867529,2739.09600062969,2692.50439453125
2024-06-12 00:00:00+09:00,2676.32003141467,2678.77222129136,2647.38419086978
2024-06-13 00:00:00+09:00,2655.23110084584,2669.45380160767,2574.30883789062
2024-06-14 00:00:00+09:00,2536.54507520722,2584.11755631609,2533.60244750976
2024-06-17 00:00:00+09:00,2568.42359854998,2568.42359854998,2504.1762257392
2024-06-18 00:00:00+09:00,2537.52592303662,2538.01636098077,2511.53271199662
2024-06-19 00:00:00+09:00,2519.87024047161,2546.35389033254,2505.64753962037
2024-06-20 00:00:00+09:00,2514.96581502357,2539.48771259595,2513.49450116923
2024-06-21 00:00:00+09:00,2542.43042247386,2559.5957513293,2527.71728345492
2024-06-24 00:00:00+09:00,2553.22005264651,2567.44275366971,2526.73640246539
2024-06-25 00:00:00+09:00,2588.04117256926,2623.84314444676,2575.78022329614
2024-06-26 00:00:00+09:00,2615.50554599349,2622.37167718493,2555.18167909734
2024-06-27 00:00:00+09:00,2525,2556,2521
2024-06-28 00:00:00+09:00,2565,2584,2550.5
2024-07-01 00:00:00+09:00,2600,2610,2581.5
2024-07-02 00:00:00+09:00,2612,2659.5,2603
2024-07-03 00:00:00+09:00,2621.5,2623.5,2564
2024-07-04 00:00:00+09:00,2570,2593,2569
2024-07-05 00:00:00+09:00,2583,2587,2515.5
2024-07-08 00:00:00+09:00,2520,2533.5,2508.5
2024-07-09 00:00:00+09:00,2511,2519.5,2462.5
2024-07-10 00:00:00+09:00,2511,2534,2501
2024-07-11 00:00:00+09:00,2588,2604.5,2569
2024-07-12 00:00:00+09:00,2550,2582,2546.5
2024-07-16 00:00:00+09:00,2555,2564.5,2520.5
2024-07-17 00:00:00+09:00,2538,2552,2522
2024-07-18 00:00:00+09:00,2530,2534.5,2503
2024-07-19 00:00:00+09:00,2542,2549.5,2509.5
2024-07-22 00:00:00+09:00,2534,2537,2474.5
2024-07-23 00:00:00+09:00,2513,2542,2490.5
2024-07-24 00:00:00+09:00,2515,2515,2458
2024-07-25 00:00:00+09:00,2421.5,2436.5,2394
2024-07-26 00:00:00+09:00,2412,2439,2399
2024-07-29 00:00:00+09:00,2429,2456,2413
2024-07-30 00:00:00+09:00,2432,2458.5,2430
2024-07-31 00:00:00+09:00,2435,2492.5,2421
2024-08-01 00:00:00+09:00,2442.5,2457,2343
2024-08-02 00:00:00+09:00,2280.5,2294,2213
2024-08-05 00:00:00+09:00,2022,2054.5,1867
2024-08-06 00:00:00+09:00,2150,2186,2094.5
2024-08-07 00:00:00+09:00,2100,2187.5,2056
2024-08-08 00:00:00+09:00,2064,2125,2053.5
2024-08-09 00:00:00+09:00,2122.5,2180,1964
2024-08-13 00:00:00+09:00,2003,2026,1929
2024-08-14 00:00:00+09:00,2009,2061,1972.5
2024-08-15 00:00:00+09:00,2098.5,2107.5,2058.5
2024-08-16 00:00:00+09:00,2168,2195,2113.5
2024-08-19 00:00:00+09:00,2156,2179,2096
2024-08-20 00:00:00+09:00,2149.5,2158,2126.5
2024-08-21 00:00:00+09:00,2151.5,2179,2149
2024-08-22 00:00:00+09:00,2195,2195,2145.5
2024-08-23 00:00:00+09:00,2158,2164.5,2139
2024-08-26 00:00:00+09:00,2139,2144.5,2086
2024-08-27 00:00:00+09:00,2130,2150.5,2118
2024-08-28 00:00:00+09:00,2098,2137.5,2081
2024-08-29 00:00:00+09:00,2130,2130,2110.5
2024-08-30 00:00:00+09:00,2116,2144,2113
2024-09-02 00:00:00+09:00,2186,2199,2143
2024-09-03 00:00:00+09:00,2170,2171.5,2140
2024-09-04 00:00:00+09:00,2110,2119.5,2078.5
2024-09-05 00:00:00+09:00,2080,2118.5,2052
2024-09-06 00:00:00+09:00,2082,2089,2048
2024-09-09 00:00:00+09:00,2000,2047.5,1987.5
2024-09-10 00:00:00+09:00,2042,2056.5,2033
2024-09-11 00:00:00+09:00,2020,2020,1968
2024-09-12 00:00:00+09:00,2023,2039.5,1998
2024-09-13 00:00:00+09:00,1994,2012,1993.5
2024-09-17 00:00:00+09:00,1995,2003,1938
2024-09-18 00:00:00+09:00,1983,1992,1966.5
2024-09-19 00:00:00+09:00,2021,2049.5,2006
2024-09-20 00:00:00+09:00,2040,2067.5,2033
2024-09-24 00:00:00+09:00,2070,2078,2042.5
2024-09-25 00:00:00+09:00,2058,2085,2051
2024-09-26 00:00:00+09:00,2080,2107.5,2070.5
2024-09-27 00:00:00+09:00,2139,2159,2114
2024-09-30 00:00:00+09:00,2088,2122,2080.5
2024-10-01 00:00:00+09:00,2101,2135,2099
2024-10-02 00:00:00+09:00,2106.5,2129,2090
2024-10-03 00:00:00+09:00,2140,2146.5,2118
2024-10-04 00:00:00+09:00,2125,2128,2108
2024-10-07 00:00:00+09:00,2179.5,2180.5,2151
2024-10-08 00:00:00+09:00,2147,2152.5,2120
2024-10-09 00:00:00+09:00,2125.5,2136,2101
2024-10-10 00:00:00+09:00,2130,2159,2121
2024-10-11 00:00:00+09:00,2130,2141,2123

